league;season;id;name;short_name;match_name;first_name;last_name;team;nationality;position;shirt_number
73;2526;bvugj4shhvjqfhzyobkbup34k;Ismael Sierra Arnal;Ismael Sierra;Isma Sierra;Ismael;Sierra Arnal;Villarreal CF;Spain;Defender;29
73;2526;bxp1wr68i1mykrkj3083mvml0;Willy Kambwala Ndengushi;Willy Kambwala;W. Kambwala;Willy;Kambwala Ndengushi;Villarreal CF;France;Defender;5
73;2526;bzq3430ybx8y4n09hgqtxkt90;Carlos Macià Coves;Carlos Macià;Carlos Maciá;Carlos;Macià Coves;Villarreal CF;Spain;Midfielder;37
73;2526;c29mprqv2ulztd22b6uckczx1;Daniel Parejo Muñoz;Dani Parejo;Dani Parejo;Daniel;Parejo Muñoz;Villarreal CF;Spain;Midfielder;10
73;2526;d27r61wcc9az0shpevisc4iga;Rafael Marín Zamora;Rafa Marín;Rafa Marín;Rafael;Marín Zamora;Villarreal CF;Spain;Defender;4
73;2526;drwacyyicuhy3heg4j0ipqj85;Ayoze Pérez Gutiérrez;Ayoze Pérez;Ayoze Pérez;Ayoze;Pérez Gutiérrez;Villarreal CF;Spain;Attacker;22
73;2526;dydwiixiims98cx2iihfuf8wl;Thomas Teye Partey;Thomas Partey;T. Partey;Thomas;Teye Partey;Villarreal CF;Ghana;Midfielder;16
73;2526;e86pm8pa6for3jd40u0q6b0no;Jean Yves Valou;Jean Valou;J. Valou;Jean Yves;Valou;Villarreal CF;Côte d'Ivoire;Defender;27
73;2526;eh70fwampgdyfv3hu25o2qx;Alfonso Pedraza Sag;Alfonso Pedraza;Alfonso Pedraza;Alfonso;Pedraza Sag;Villarreal CF;Spain;Defender;24
73;2526;ekm47qd8w1x0456lm1tmf5re1;Pape Alassane Gueye;Pape Gueye;P. Gueye;Pape Alassane;Gueye;Villarreal CF;Senegal;Midfielder;18
